"period","company_code","revenue_yi","net_profit_yi","deduct_net_profit_yi","roe","gross_margin","net_margin","operating_cashflow_yi","r_and_d_expense_yi","r_and_d_ratio"
"2022-12","920275.BJ",1.2198,0.1872,0.1663,0.3077,0.173333,0.153445,0.194,0.0495,0.040546
"2023-12","920275.BJ",1.4434,0.1213,0.1056,0.170052,0.197451,0.084036,0.1467,0.0584,0.040468
"2024-12","920275.BJ",1.7304,0.1825,0.1802,0.182592,0.22006,0.105467,0.1252,0.0829,0.047931
"2025-12","920275.BJ",1.94,0.1443,0.098,0.143126,0.232381,0.074407,0.3137,0.0987,0.05089
"2026-06","920275.BJ",2.2826,0.2621,0.2016,0.234359,0.111478,0.114806,0.3041,0.121,0.053021
"2022-12","920718.BJ",2.5085,0.0157,0.006,0.009387,0.281171,0.00625,0.0708,0.2837,0.113083
"2023-12","920718.BJ",2.4751,0.1653,0.1443,0.079414,0.272978,0.066797,0.203,0.2121,0.08571
"2024-12","920718.BJ",2.2195,0.0567,0.024,0.091466,0.271984,0.025548,0.1469,0.2703,0.121768
"2025-12","920718.BJ",2.2466,0.0976,0.0668,0.060117,0.245671,0.04346,0.1044,0.2193,0.097591
"2026-06","920718.BJ",2.4459,0.1598,0.1305,0.112831,0.293903,0.065338,0.1762,0.2414,0.098694
"2022-12","920719.BJ",1.6929,0.1275,0.1044,0.114214,0.114294,0.075285,0.1316,0.0457,0.026999
"2023-12","920719.BJ",1.6922,0.1184,0.0991,0.078624,0.070243,0.06998,0.1098,0.0511,0.03022
"2024-12","920719.BJ",1.954,0.1888,0.1507,0.0852,0.240838,0.096644,0.2207,0.0597,0.030569
"2025-12","920719.BJ",2.282,0.0943,0.0607,0.057131,0.128304,0.041305,0.1607,0.0578,0.025324
"2026-06","920719.BJ",2.5375,0.0911,0.0476,0.019956,0.176565,0.035903,0.106,0.073,0.028771
"2022-12","920931.BJ",1.6783,-0.2195,-0.2357,-0.151414,0.127887,-0.13077,-0.1694,0.1836,0.109373
"2023-12","920931.BJ",2.2196,-0.2774,-0.262,-0.125903,0.362638,-0.124981,-0.3366,0.2544,0.114633
"2024-12","920931.BJ",2.4914,-0.2846,-0.2744,-0.127257,0.233367,-0.114245,-0.3241,0.3049,0.122402
"2025-12","920931.BJ",2.9221,-0.2195,-0.2233,-0.091391,0.253515,-0.075121,-0.1285,0.3021,0.10339
"2026-06","920931.BJ",3.3241,-0.4075,-0.4169,-0.09458,0.351741,-0.122601,-0.4305,0.3008,0.090499
"2022-12","920508.BJ",1.2927,0.0574,0.0461,0.11127,0.239293,0.044438,0.0468,0.1234,0.095496
"2023-12","920508.BJ",1.4567,0.1245,0.091,0.174089,0.360021,0.085432,0.106,0.1359,0.093262
"2024-12","920508.BJ",1.7321,0.0941,0.081,0.106377,0.334175,0.05435,0.0578,0.2228,0.128648
"2025-12","920508.BJ",2.0418,0.1754,0.1221,0.177964,0.306621,0.085923,0.1542,0.207,0.101386
"2026-06","920508.BJ",2.4461,-0.0379,-0.0446,-0.008747,0.35284,-0.015506,0.0747,0.2295,0.093817
"2022-12","920300.BJ",1.5473,-0.007,-0.0238,-0.010497,0.466811,-0.004498,-0.039,0.107,0.069149
"2023-12","920300.BJ",1.5603,-0.0176,-0.0264,-0.024204,0.352008,-0.011299,0.0158,0.1297,0.083096
"2024-12","920300.BJ",1.6369,0.0263,0.0048,0.077497,0.302167,0.016039,0.0418,0.1575,0.096246
"2025-12","920300.BJ",1.6749,0.0409,0.0147,0.103983,0.313965,0.024446,0.046,0.1254,0.074862
"2026-06","920300.BJ",1.6555,0.0534,0.0344,0.068008,0.324994,0.032238,0.1115,0.1452,0.087726
"2022-12","920855.BJ",1.4705,0.2134,0.1805,0.235024,0.337719,0.145111,0.2189,0.0947,0.064427
"2023-12","920855.BJ",1.5874,0.1561,0.1206,0.172081,0.326402,0.098369,0.2448,0.1057,0.066592
"2024-12","920855.BJ",1.8837,0.2326,0.1827,0.189339,0.206103,0.123505,0.2016,0.094,0.049927
"2025-12","920855.BJ",2.2664,0.2459,0.2195,0.173568,0.209205,0.108505,0.2831,0.1179,0.052036
"2026-06","920855.BJ",2.3518,0.134,0.1017,0.126025,0.361184,0.056982,0.0109,0.1303,0.055395
"2022-12","920132.BJ",4.5357,-0.5848,-0.5346,-0.084793,0.252437,-0.128937,-0.8108,0.1975,0.043535
"2023-12","920132.BJ",5.4933,-0.6769,-0.6588,-0.063027,0.225482,-0.123229,-1.0667,0.2542,0.046271
"2024-12","920132.BJ",6.4793,-0.8198,-0.6918,-0.048335,0.219661,-0.126519,-0.8717,0.3501,0.054039
"2025-12","920132.BJ",8.1954,-0.8768,-0.7537,-0.071093,0.273294,-0.106984,-1.067,0.447,0.054541
"2026-06","920132.BJ",9.2019,-1.2813,-1.08,-0.094771,0.161041,-0.139248,-1.8718,0.4536,0.049293
"2022-12","920802.BJ",1.3434,0.0735,0.06,0.083484,0.264018,0.054683,0.1623,0.1329,0.098937
"2023-12","920802.BJ",1.6386,0.0407,0.0355,0.044857,0.365655,0.024829,-0.0493,0.2082,0.127069
"2024-12","920802.BJ",1.9628,-0.0358,-0.0443,-0.01947,0.402651,-0.018247,-0.0339,0.2303,0.117327
"2025-12","920802.BJ",2.352,0.0125,0.0108,0.013184,0.226344,0.005303,0.1043,0.2836,0.120588
"2026-06","920802.BJ",2.6775,0.2093,0.205,0.133636,0.321468,0.078188,0.1584,0.2791,0.104259
"2022-12","920469.BJ",2.3858,0.166,0.1356,0.098247,0.267567,0.069563,0.1468,0.0957,0.040099
"2023-12","920469.BJ",2.3896,0.1159,0.0742,0.054302,0.266668,0.048511,-0.0054,0.0977,0.040902
"2024-12","920469.BJ",2.4302,0.1762,0.1395,0.124917,0.186898,0.072524,0.0743,0.0782,0.03216
"2025-12","920469.BJ",2.5431,0.1289,0.1081,0.108064,0.07,0.050679,0.2142,0.0892,0.035074
"2026-06","920469.BJ",2.628,0.0611,0.0464,0.008638,0.210381,0.023245,0.0537,0.0968,0.036817
"2022-12","920057.BJ",0.841,0.007,-0.0038,0.020019,0.204167,0.008369,-0.0133,0.0779,0.092686
"2023-12","920057.BJ",1.0996,0.017,0.0034,0.005039,0.249594,0.015465,-0.0138,0.1033,0.093978
"2024-12","920057.BJ",1.4491,0.0459,0.0424,0.025643,0.36049,0.031663,0.0537,0.1012,0.069848
"2025-12","920057.BJ",1.9832,0.0783,0.0424,0.003598,0.324041,0.039477,0.0591,0.1361,0.06861
"2026-06","920057.BJ",2.5123,0.0801,0.0532,0.041951,0.184864,0.031876,0.1,0.1774,0.070626
"2022-12","920781.BJ",1.1806,0.0354,0.0317,0.052697,0.332585,0.029952,0.1146,0.105,0.088918
"2023-12","920781.BJ",1.3659,0.0787,0.0753,0.103757,0.320048,0.057602,0.0165,0.1334,0.097686
"2024-12","920781.BJ",1.7532,0.0531,0.0419,0.075973,0.412697,0.030301,0.0632,0.1635,0.093237
"2025-12","920781.BJ",2.4258,0.1865,0.1592,0.070227,0.276242,0.076871,0.0737,0.19,0.078324
"2026-06","920781.BJ",3.2533,0.1257,0.1168,0.068282,0.216566,0.038627,0.0198,0.3526,0.108392
"2022-12","920832.BJ",10.8978,0.0072,-0.0664,-0.009944,0.243638,0.000662,-0.0206,0.0438,0.004017
"2023-12","920832.BJ",9.8251,0.4505,0.4141,0.048407,0.289439,0.045848,0.7243,0.0333,0.003389
"2024-12","920832.BJ",9.4871,-0.1361,-0.1924,-0.010534,0.082194,-0.014345,-0.1561,0.0326,0.003432
"2025-12","920832.BJ",9.0648,0.2758,0.2554,0.072845,0.211058,0.03043,0.4553,0.0298,0.003284
"2026-06","920832.BJ",8.5905,-0.1338,-0.2023,-0.039119,0.271704,-0.015575,-0.2541,0.0288,0.003354
"2022-12","920856.BJ",1.7726,-0.1409,-0.139,-0.070169,0.316341,-0.079469,-0.1532,0.1891,0.106656
"2023-12","920856.BJ",2.1769,-0.1271,-0.1227,-0.042106,0.409003,-0.058407,-0.0413,0.174,0.079937
"2024-12","920856.BJ",2.4909,-0.0754,-0.0679,-0.007565,0.295147,-0.030251,-0.0035,0.2242,0.090027
"2025-12","920856.BJ",2.8382,-0.1849,-0.169,-0.059425,0.280117,-0.065156,-0.3295,0.3087,0.108769
"2026-06","920856.BJ",3.1684,-0.0876,-0.0903,-0.006443,0.411786,-0.027649,-0.0068,0.3104,0.097954
"2022-12","920519.BJ",3.1033,0.2125,0.1674,0.040132,0.213392,0.068462,0.0765,0.1252,0.040328
"2023-12","920519.BJ",3.6045,0.2519,0.1977,0.07885,0.161321,0.069874,0.3216,0.1176,0.032638
"2024-12","920519.BJ",4.2982,0.2584,0.1786,0.040527,0.108318,0.06012,0.1518,0.1992,0.046346
"2025-12","920519.BJ",4.5984,0.494,0.4092,0.114997,0.411263,0.107439,0.2533,0.1601,0.034826
"2026-06","920519.BJ",5.3159,0.4144,0.4133,0.112184,0.151046,0.077948,0.4069,0.187,0.035174
"2022-12","920679.BJ",1.1516,-0.0144,-0.0148,-0.05451,0.32033,-0.012474,-0.0016,0.0739,0.064177
"2023-12","920679.BJ",1.5066,0.1235,0.0949,0.123903,0.36853,0.082,0.1729,0.1004,0.066655
"2024-12","920679.BJ",1.949,0.0221,0.0047,0.02635,0.282322,0.011322,-0.0385,0.1093,0.056087
"2025-12","920679.BJ",2.1665,0.0237,9e-04,-0.016227,0.335833,0.010928,0.017,0.1307,0.060305
"2026-06","920679.BJ",2.6706,-0.0513,-0.0577,-0.056375,0.279028,-0.019219,-0.1235,0.1667,0.062412
"2022-12","920030.BJ",1.6456,0.0523,0.0334,0.029948,0.079204,0.031761,-0.037,0.0736,0.044753
"2023-12","920030.BJ",1.8171,0.0331,0.0105,0.02395,0.198849,0.018239,-0.013,0.0597,0.032864
"2024-12","920030.BJ",1.9425,0.0231,0.0112,0.019146,0.304945,0.011874,-0.0399,0.077,0.039647
"2025-12","920030.BJ",2.3869,0.0341,0.004,0.028695,0.222839,0.014299,-0.0801,0.093,0.038951
"2026-06","920030.BJ",2.5965,0.0087,0.0041,-0.030329,0.150515,0.003349,-0.0309,0.0986,0.037976
"2022-12","920266.BJ",1.3735,0.1362,0.1095,0.19607,0.309424,0.09917,0.1284,0.0672,0.048937
"2023-12","920266.BJ",1.6298,0.0908,0.0841,0.079641,0.280825,0.055711,0.0685,0.0873,0.053576
"2024-12","920266.BJ",1.8698,0.1791,0.1608,0.126122,0.347501,0.095796,0.1129,0.0978,0.052328
"2025-12","920266.BJ",2.225,0.1621,0.1458,0.083102,0.215899,0.07286,0.2518,0.1351,0.060733
"2026-06","920266.BJ",2.449,0.1978,0.1477,0.125966,0.238148,0.08075,0.2765,0.172,0.070243
"2022-12","920422.BJ",2.1082,0.1112,0.102,0.0408,0.138015,0.052765,0.079,0.1015,0.048121
"2023-12","920422.BJ",2.3285,0.1309,0.106,0.068941,0.210153,0.056212,0.0502,0.1381,0.059326
"2024-12","920422.BJ",2.5437,0.1617,0.1208,0.07263,0.134985,0.063579,0.0847,0.1459,0.057367
"2025-12","920422.BJ",2.8795,0.039,0.0339,0.027569,0.232912,0.013542,-0.0014,0.1359,0.047203
"2026-06","920422.BJ",3.3151,0.2215,0.1717,0.108353,0.253501,0.066807,0.1898,0.1377,0.041534
"2022-12","920608.BJ",1.3687,0.0893,0.0865,0.112872,0.288927,0.065218,0.1044,0.1156,0.084468
"2023-12","920608.BJ",1.5847,0.2456,0.2421,0.157577,0.335668,0.154963,0.2727,0.1386,0.087493
"2024-12","920608.BJ",1.6985,0.2225,0.2133,0.142778,0.302955,0.131031,0.0748,0.1428,0.084065
"2025-12","920608.BJ",2.1223,0.2421,0.1803,0.164865,0.088753,0.114061,0.3541,0.1736,0.081813
"2026-06","920608.BJ",2.4375,0.2653,0.2021,0.156796,0.332575,0.108832,0.2818,0.1655,0.067905
"2022-12","920717.BJ",1.345,0.0843,0.0688,0.033679,0.244164,0.062663,0.1411,0.1281,0.095262
"2023-12","920717.BJ",1.5705,0.088,0.0624,0.037146,0.242254,0.056044,-0.0033,0.1325,0.084347
"2024-12","920717.BJ",2.011,0.1789,0.154,0.12803,0.114403,0.088948,0.0878,0.1872,0.093097
"2025-12","920717.BJ",2.1512,0.1864,0.1841,0.055666,0.341412,0.086662,0.3397,0.1681,0.078143
"2026-06","920717.BJ",2.6964,0.1307,0.0861,0.070472,0.408572,0.048467,0.1264,0.2325,0.086218
"2022-12","920260.BJ",1.0513,0.0696,0.0512,0.116062,0.228904,0.066244,0.0783,0.0709,0.067483
"2023-12","920260.BJ",1.1698,0.0293,0.01,0.029382,0.375278,0.025014,0.0731,0.0691,0.059093
"2024-12","920260.BJ",1.5333,0.0502,0.0353,0.09575,0.308592,0.032728,0.0407,0.1158,0.075553
"2025-12","920260.BJ",1.7959,0.0388,0.0286,0.038129,0.302127,0.021595,0.0933,0.1497,0.083352
"2026-06","920260.BJ",2.1315,0.1092,0.0888,0.105614,0.211217,0.051238,0.1341,0.1488,0.069812
"2022-12","920527.BJ",4.017,0.092,0.0754,0.030566,0.07,0.022896,0.1242,0.1116,0.027786
"2023-12","920527.BJ",3.96,0.1357,0.1135,0.017509,0.350153,0.034267,0.1086,0.1366,0.034486
"2024-12","920527.BJ",3.8306,0.0225,-0.0142,0.029351,0.128019,0.005877,-0.0583,0.1318,0.03441
"2025-12","920527.BJ",3.9362,-0.0538,-0.0669,-0.008473,0.200801,-0.013655,0.0133,0.1472,0.037392
"2026-06","920527.BJ",4.0834,0.075,0.0309,0.042388,0.109475,0.018377,0.0923,0.1619,0.039653
"2022-12","920810.BJ",1.1063,0.2828,0.2592,0.32,0.386519,0.255579,0.1365,0.0613,0.055411
"2023-12","920810.BJ",1.1504,0.1704,0.1602,0.262472,0.338323,0.148129,0.1314,0.0636,0.055246
"2024-12","920810.BJ",1.3863,0.2731,0.2082,0.32,0.392082,0.197026,0.2129,0.086,0.062052
"2025-12","920810.BJ",1.5237,0.2712,0.2111,0.32,0.245554,0.177975,0.3157,0.076,0.049852
"2026-06","920810.BJ",1.4743,0.3508,0.3243,0.32,0.277281,0.23794,0.4075,0.0812,0.055102
"2022-12","920504.BJ",1.8785,0.1431,0.1228,0.060328,0.365986,0.076161,0.1316,0.0926,0.049273
"2023-12","920504.BJ",2.1147,0.1689,0.1233,0.121288,0.279407,0.079876,0.1489,0.1161,0.054896
"2024-12","920504.BJ",2.5137,0.1558,0.1246,0.029241,0.268787,0.061965,0.1881,0.1111,0.044213
"2025-12","920504.BJ",2.7646,0.2277,0.1739,0.087702,0.281603,0.082361,0.3482,0.1369,0.049533
"2026-06","920504.BJ",3.2604,0.274,0.2308,0.059662,0.307076,0.084042,0.24,0.1558,0.04779
"2022-12","920370.BJ",1.4998,0.1956,0.1498,0.200997,0.154047,0.130441,0.2145,0.0838,0.055875
"2023-12","920370.BJ",1.5469,0.2343,0.2131,0.183915,0.202409,0.151433,0.2595,0.0823,0.05319
"2024-12","920370.BJ",1.9469,0.1912,0.1412,0.144902,0.258721,0.098198,0.2004,0.1073,0.055103
"2025-12","920370.BJ",2.2618,0.2483,0.2434,0.157013,0.299806,0.109758,0.2571,0.1151,0.050897
"2026-06","920370.BJ",2.5394,0.2703,0.2054,0.116097,0.299546,0.106434,0.0963,0.0975,0.038393
"2022-12","920145.BJ",1.3929,0.2363,0.1782,0.187084,0.273807,0.169625,0.1549,0.0909,0.065249
"2023-12","920145.BJ",1.6983,0.1757,0.1455,0.125909,0.339869,0.103481,0.153,0.1078,0.063467
"2024-12","920145.BJ",1.9105,0.2578,0.2076,0.170443,0.358312,0.134914,0.151,0.1656,0.086699
"2025-12","920145.BJ",2.1633,0.3274,0.3143,0.190972,0.443674,0.151355,0.3985,0.1591,0.073528
"2026-06","920145.BJ",2.6231,0.2199,0.2061,0.081765,0.446962,0.083819,0.2221,0.2387,0.090992
"2022-12","920267.BJ",0.9189,0.0641,0.0523,0.085066,0.305085,0.069775,0.0636,0.1177,0.128128
"2023-12","920267.BJ",1.1747,0.0947,0.0833,0.095094,0.347984,0.080591,0.164,0.1404,0.11954
"2024-12","920267.BJ",1.4282,0.1758,0.1408,0.158165,0.370717,0.123082,0.1623,0.1774,0.124236
"2025-12","920267.BJ",1.8888,0.2111,0.1892,0.153153,0.255935,0.111743,0.1821,0.2034,0.107663
"2026-06","920267.BJ",2.2566,0.2371,0.2113,0.148999,0.34447,0.105047,0.0998,0.2619,0.116059
"2022-12","920146.BJ",1.0675,0.16,0.1588,0.285255,0.338098,0.149859,0.1981,0.1527,0.143
"2023-12","920146.BJ",1.1574,0.1078,0.0856,0.163424,0.304806,0.093111,0.0746,0.1634,0.141168
"2024-12","920146.BJ",1.1971,0.1434,0.1098,0.228475,0.32747,0.119776,0.1632,0.1372,0.114604
"2025-12","920146.BJ",1.3847,0.1571,0.1358,0.230865,0.397754,0.113443,0.2352,0.163,0.117737
"2026-06","920146.BJ",1.3911,0.1627,0.1322,0.249864,0.273785,0.116965,0.1094,0.1687,0.121245
"2022-12","920895.BJ",0.9694,0.0439,0.0263,0.054139,0.31096,0.045319,0.0122,0.0901,0.092929
"2023-12","920895.BJ",1.0448,0.0591,0.0535,0.082843,0.236163,0.056591,0.0664,0.1054,0.100899
"2024-12","920895.BJ",1.3314,0.1,0.0883,0.128486,0.329672,0.075125,0.0502,0.1067,0.080148
"2025-12","920895.BJ",1.5989,0.0938,0.0667,0.096875,0.273145,0.058668,0.1133,0.1606,0.100476
"2026-06","920895.BJ",2.0024,0.0184,0.0022,0.057532,0.296534,0.00917,0.0213,0.1725,0.086171
"2022-12","920414.BJ",0.7703,0.0477,0.0368,0.107542,0.323063,0.061958,0.0285,0.0793,0.102997
"2023-12","920414.BJ",0.9548,0.0487,0.0343,0.123802,0.319021,0.051005,0.0334,0.1138,0.119197
"2024-12","920414.BJ",1.0839,0.0922,0.0842,0.155485,0.209724,0.085035,0.1574,0.1043,0.096185
"2025-12","920414.BJ",1.2285,0.0652,0.0508,0.093897,0.178573,0.053032,-0.0138,0.1126,0.091614
"2026-06","920414.BJ",1.5072,0.048,0.0386,0.09543,0.328449,0.031829,0.0218,0.1786,0.118483
"2022-12","920970.BJ",1.5639,0.0943,0.0797,0.080347,0.193757,0.06032,0.085,0.0709,0.045335
"2023-12","920970.BJ",1.9345,0.1425,0.1208,0.04371,0.200702,0.073665,0.0468,0.0957,0.049496
"2024-12","920970.BJ",2.0657,0.0553,0.051,0.019881,0.162757,0.026766,-0.0634,0.1368,0.066232
"2025-12","920970.BJ",2.5169,0.0686,0.053,0.029694,0.07,0.027244,-0.0056,0.1289,0.051216
"2026-06","920970.BJ",3.1724,0.0346,0.0123,-0.014625,0.241218,0.010918,0.1073,0.1798,0.056692
"2022-12","920149.BJ",1.2571,0.1911,0.1717,0.126492,0.290481,0.152037,0.1535,0.0369,0.029373
"2023-12","920149.BJ",1.5844,0.1265,0.1143,0.080814,0.237941,0.079871,0.1266,0.0424,0.026739
"2024-12","920149.BJ",1.9178,0.2349,0.2294,0.116395,0.233516,0.122485,0.3146,0.0574,0.029914
"2025-12","920149.BJ",2.2018,0.2719,0.2686,0.133811,0.158872,0.123501,0.2577,0.0517,0.023469
"2026-06","920149.BJ",2.7056,0.3989,0.3407,0.124331,0.071038,0.147447,0.2479,0.0757,0.027995
"2022-12","920090.BJ",0.9854,0.0792,0.0578,0.093251,0.172303,0.080372,0.0332,0.0782,0.079373
"2023-12","920090.BJ",1.2043,0.0251,0.0128,0.007225,0.455329,0.020824,0.0585,0.1105,0.091756
"2024-12","920090.BJ",1.5875,0.0418,0.0362,0.080341,0.338781,0.026305,0.0826,0.1598,0.100688
"2025-12","920090.BJ",1.8357,0.0399,0.0266,0.023884,0.255678,0.021754,0.0732,0.1705,0.092888
"2026-06","920090.BJ",2.3761,0.0782,0.0584,0.028939,0.274074,0.032925,0.1136,0.2232,0.09394
"2022-12","920023.BJ",1.7208,0.0918,0.0611,0.054767,0.191624,0.05336,0.0802,0.0583,0.033872
"2023-12","920023.BJ",2.017,0.1227,0.1153,0.086236,0.236555,0.060843,0.1358,0.0734,0.036373
"2024-12","920023.BJ",2.4037,0.086,0.0637,0.020952,0.139521,0.035787,0.1874,0.1096,0.045611
"2025-12","920023.BJ",2.632,0.1307,0.1256,-0.001954,0.117861,0.049647,0.1034,0.1149,0.043658
"2026-06","920023.BJ",3.2913,0.1956,0.1197,0.038721,0.21512,0.059438,0.1307,0.158,0.048009
"2022-12","920305.BJ",1.17,0.1143,0.1033,0.088957,0.297816,0.097727,0.1231,0.1051,0.089832
"2023-12","920305.BJ",1.3645,0.1387,0.1329,0.038393,0.43032,0.10162,0.1367,0.1201,0.088008
"2024-12","920305.BJ",1.5019,0.2387,0.2039,0.151887,0.247881,0.158954,0.212,0.1235,0.082223
"2025-12","920305.BJ",1.9878,0.3022,0.2739,0.103506,0.438456,0.15205,0.1696,0.153,0.076964
"2026-06","920305.BJ",2.1257,0.3002,0.2507,0.127318,0.266853,0.141231,0.1141,0.1504,0.07076
